product_id,product_name,product_category,times_ordered,total_quantity_sold,total_revenue,avg_selling_price
67,Product_67,APPLIANCES,44,122,5420145.00,46217.295455
2030,Product_2030,ELECTRONICS,42,108,5419473.00,49497.000000
3936,Product_3936,FURNITURE,45,105,5418447.00,49486.400000
2144,Product_2144,ELECTRONICS,42,97,5416655.00,57990.595238
1884,Product_1884,FURNITURE,44,104,5415555.00,47647.644444
336,Product_336,APPLIANCES,45,108,5415236.00,48285.377778
3042,Product_3042,CLOTHING,40,97,5414575.00,55193.900000
1730,Product_1730,CLOTHING,42,98,5414395.00,53892.928571
1057,Product_1057,FURNITURE,44,109,5414380.00,50129.477273
1642,Product_1642,APPLIANCES,36,95,5413938.00,55668.750000
4249,Product_4249,ELECTRONICS,43,114,5413417.00,47449.162791
1468,Product_1468,APPLIANCES,32,94,5413383.00,56964.375000
4118,Product_4118,FURNITURE,42,116,5412161.00,46620.452381
2743,Product_2743,FURNITURE,47,113,5412097.00,48691.659574
3218,Product_3218,FURNITURE,45,108,5411859.00,52625.733333
2636,Product_2636,APPLIANCES,40,105,5411054.00,52525.750000
349,Product_349,ELECTRONICS,36,98,5410978.00,56112.972222
2817,Product_2817,ELECTRONICS,37,92,5410767.00,60290.432432
2883,Product_2883,ELECTRONICS,38,103,5410746.00,55484.710526
1278,Product_1278,CLOTHING,43,104,5410374.00,53088.511628
342,Product_342,APPLIANCES,40,101,5410257.00,53280.850000
4674,Product_4674,CLOTHING,44,109,5409484.00,50226.159091
2951,Product_2951,CLOTHING,43,102,5408824.00,54992.372093
962,Product_962,ELECTRONICS,46,127,5408729.00,44124.956522
126,Product_126,APPLIANCES,43,111,5406933.00,52098.162791
613,Product_613,ELECTRONICS,39,99,5406502.00,57387.282051
4802,Product_4802,CLOTHING,36,92,5406287.00,58312.000000
1158,Product_1158,FURNITURE,44,107,5405500.00,51797.613636
3322,Product_3322,APPLIANCES,42,114,5405392.00,46865.880952
4862,Product_4862,APPLIANCES,36,95,5405159.00,56179.944444
474,Product_474,FURNITURE,46,105,5404609.00,51845.217391
3657,Product_3657,APPLIANCES,37,97,5404500.00,60862.432432
4441,Product_4441,ELECTRONICS,41,112,5403534.00,49048.414634
4147,Product_4147,ELECTRONICS,42,110,5402534.00,49686.523810
4386,Product_4386,APPLIANCES,42,113,5402431.00,49786.142857
3255,Product_3255,FURNITURE,40,98,5402326.00,57967.475000
3668,Product_3668,APPLIANCES,37,100,5401852.00,51974.864865
500,Product_500,FURNITURE,45,106,5401755.00,51615.311111
4491,Product_4491,APPLIANCES,44,118,5401005.00,45254.500000
1277,Product_1277,ELECTRONICS,32,91,5400855.00,53416.375000
3621,Product_3621,CLOTHING,42,112,5400498.00,48392.452381
4155,Product_4155,ELECTRONICS,45,113,5398575.00,47407.022222
3893,Product_3893,CLOTHING,42,104,5398192.00,53339.642857
1926,Product_1926,APPLIANCES,46,114,5397475.00,44444.500000
4730,Product_4730,FURNITURE,38,97,5396625.00,56157.473684
4017,Product_4017,ELECTRONICS,42,106,5395665.00,48061.238095
593,Product_593,ELECTRONICS,44,118,5394934.00,51078.045455
3140,Product_3140,CLOTHING,45,112,5394861.00,47466.977778
4365,Product_4365,CLOTHING,43,107,5393351.00,50527.162791
2939,Product_2939,FURNITURE,45,104,5391982.00,48747.777778
2548,Product_2548,FURNITURE,42,104,5391765.00,51009.690476
3685,Product_3685,FURNITURE,45,115,5391284.00,46295.311111
2798,Product_2798,FURNITURE,40,97,5389949.00,58689.650000
4300,Product_4300,FURNITURE,44,111,5389679.00,49031.795455
3937,Product_3937,ELECTRONICS,47,113,5389291.00,45699.468085
76,Product_76,APPLIANCES,42,107,5389055.00,50842.857143
1473,Product_1473,CLOTHING,34,98,5388896.00,56614.058824
4048,Product_4048,ELECTRONICS,43,96,5388110.00,56102.441860
2752,Product_2752,FURNITURE,38,101,5388041.00,54720.842105
4552,Product_4552,ELECTRONICS,46,124,5387197.00,44151.586957
1188,Product_1188,FURNITURE,38,98,5386466.00,54889.657895
3673,Product_3673,ELECTRONICS,34,103,5385386.00,50296.470588
2659,Product_2659,ELECTRONICS,37,101,5385310.00,53308.621622
1486,Product_1486,ELECTRONICS,38,92,5384935.00,56954.078947
4549,Product_4549,ELECTRONICS,42,107,5384126.00,50512.571429
1980,Product_1980,FURNITURE,45,108,5384109.00,49028.177778
1875,Product_1875,FURNITURE,47,132,5383262.00,41761.212766
3920,Product_3920,FURNITURE,44,115,5382402.00,47418.295455
3992,Product_3992,APPLIANCES,47,113,5382168.00,47757.042553
4853,Product_4853,APPLIANCES,42,108,5381748.00,51240.571429
3228,Product_3228,ELECTRONICS,44,104,5381349.00,53891.409091
1847,Product_1847,FURNITURE,42,111,5380725.00,47153.119048
1610,Product_1610,FURNITURE,41,104,5380455.00,51358.439024
4729,Product_4729,CLOTHING,40,103,5379955.00,50484.175000
3722,Product_3722,FURNITURE,45,112,5379853.00,47749.644444
1198,Product_1198,ELECTRONICS,43,99,5379580.00,53700.000000
1994,Product_1994,CLOTHING,39,102,5378622.00,48936.512821
442,Product_442,CLOTHING,34,97,5377869.00,56138.823529
1905,Product_1905,APPLIANCES,54,131,5377812.00,43369.703704
3191,Product_3191,FURNITURE,41,102,5377421.00,55058.195122
4972,Product_4972,ELECTRONICS,39,94,5377383.00,56327.000000
4369,Product_4369,ELECTRONICS,43,96,5377358.00,50178.767442
4057,Product_4057,APPLIANCES,37,101,5377354.00,52049.162162
1937,Product_1937,FURNITURE,44,100,5376806.00,53055.386364
1887,Product_1887,APPLIANCES,40,108,5375573.00,50703.825000
2401,Product_2401,ELECTRONICS,39,100,5375514.00,51776.820513
4710,Product_4710,ELECTRONICS,41,101,5375463.00,53185.268293
768,Product_768,FURNITURE,40,109,5375386.00,49870.450000
34,Product_34,APPLIANCES,43,115,5375352.00,46356.558140
4221,Product_4221,ELECTRONICS,35,98,5374496.00,53946.514286
2626,Product_2626,APPLIANCES,43,117,5373662.00,45705.930233
3715,Product_3715,APPLIANCES,47,97,5373590.00,50697.617021
4471,Product_4471,ELECTRONICS,41,99,5373357.00,58588.097561
4190,Product_4190,ELECTRONICS,47,118,5373273.00,43115.063830
1291,Product_1291,CLOTHING,38,109,5372773.00,48132.000000
417,Product_417,FURNITURE,41,97,5372029.00,55699.756098
167,Product_167,APPLIANCES,44,112,5371826.00,47495.886364
1459,Product_1459,CLOTHING,31,95,5371814.00,53720.193548
223,Product_223,CLOTHING,41,106,5371010.00,48759.463415
1309,Product_1309,CLOTHING,36,100,5371000.00,54093.351351
3859,Product_3859,APPLIANCES,42,109,5370518.00,48399.833333
3525,Product_3525,FURNITURE,40,102,5369931.00,55234.975000
1619,Product_1619,CLOTHING,43,105,5369502.00,48062.372093
2080,Product_2080,FURNITURE,44,107,5369446.00,49234.750000
2129,Product_2129,CLOTHING,39,101,5368306.00,53282.641026
1535,Product_1535,CLOTHING,30,80,5368152.00,62733.366667
3077,Product_3077,CLOTHING,47,108,5367371.00,49646.787234
3972,Product_3972,APPLIANCES,43,93,5366851.00,57005.093023
4998,Product_4998,ELECTRONICS,29,84,5366488.00,62576.310345
508,Product_508,CLOTHING,47,110,5366452.00,45467.404255
2601,Product_2601,ELECTRONICS,38,95,5365264.00,57092.552632
1051,Product_1051,APPLIANCES,48,124,5364770.00,42084.041667
4664,Product_4664,FURNITURE,37,96,5363850.00,55929.864865
2491,Product_2491,CLOTHING,45,107,5363675.00,50724.977778
4993,Product_4993,ELECTRONICS,43,105,5363472.00,52240.511628
4505,Product_4505,CLOTHING,44,108,5363461.00,53359.386364
4273,Product_4273,APPLIANCES,44,101,5363014.00,52172.886364
1507,Product_1507,APPLIANCES,36,90,5362757.00,56670.111111
2051,Product_2051,CLOTHING,44,126,5362575.00,44537.068182
818,Product_818,CLOTHING,43,106,5361391.00,50328.906977
3492,Product_3492,FURNITURE,36,95,5361347.00,52905.722222
3241,Product_3241,ELECTRONICS,44,118,5360654.00,46464.250000
3533,Product_3533,APPLIANCES,47,126,5360245.00,44096.617021
2220,Product_2220,ELECTRONICS,41,102,5358966.00,50037.878049
1240,Product_1240,ELECTRONICS,42,109,5358875.00,50680.261905
786,Product_786,FURNITURE,34,85,5357953.00,63606.647059
2608,Product_2608,FURNITURE,46,109,5357676.00,47063.021739
2528,Product_2528,CLOTHING,37,100,5357278.00,51412.243243
4608,Product_4608,FURNITURE,43,97,5356729.00,54777.511628
3645,Product_3645,APPLIANCES,41,98,5356707.00,53457.292683
3593,Product_3593,APPLIANCES,34,86,5356175.00,58241.676471
3266,Product_3266,ELECTRONICS,35,95,5355043.00,55478.514286
4691,Product_4691,CLOTHING,45,109,5354659.00,48204.022222
3207,Product_3207,FURNITURE,41,103,5354646.00,51655.439024
3635,Product_3635,FURNITURE,46,118,5354126.00,46876.739130
4727,Product_4727,CLOTHING,40,105,5353859.00,53796.850000
2730,Product_2730,APPLIANCES,41,110,5353424.00,46820.439024
4012,Product_4012,FURNITURE,41,109,5353307.00,48994.951220
252,Product_252,FURNITURE,41,101,5352892.00,54370.121951
2805,Product_2805,CLOTHING,40,92,5352646.00,56687.425000
1190,Product_1190,CLOTHING,50,116,5352452.00,49490.360000
1857,Product_1857,CLOTHING,45,104,5352265.00,50634.222222
2764,Product_2764,FURNITURE,33,81,5351461.00,65774.272727
261,Product_261,APPLIANCES,41,108,5349078.00,48225.951220
262,Product_262,APPLIANCES,43,120,5348897.00,45804.232558
1518,Product_1518,FURNITURE,46,104,5347940.00,53692.869565
4944,Product_4944,FURNITURE,47,118,5346999.00,45850.978723
1028,Product_1028,FURNITURE,42,108,5346229.00,49547.547619
233,Product_233,CLOTHING,48,111,5345960.00,47427.291667
1697,Product_1697,FURNITURE,45,116,5345407.00,47866.888889
2804,Product_2804,APPLIANCES,40,100,5345146.00,54851.175000
3981,Product_3981,APPLIANCES,41,99,5344851.00,53523.121951
1008,Product_1008,ELECTRONICS,39,103,5344621.00,49903.179487
1230,Product_1230,APPLIANCES,45,109,5343962.00,49760.644444
806,Product_806,ELECTRONICS,47,115,5341164.00,44889.723404
3697,Product_3697,APPLIANCES,42,105,5340697.00,50068.952381
1390,Product_1390,APPLIANCES,36,94,5340310.00,56893.055556
3195,Product_3195,APPLIANCES,43,94,5340272.00,55994.348837
544,Product_544,APPLIANCES,42,100,5340001.00,52809.857143
4917,Product_4917,FURNITURE,47,113,5339357.00,49102.234043
1908,Product_1908,ELECTRONICS,43,103,5338262.00,50216.930233
4958,Product_4958,APPLIANCES,46,109,5337412.00,52009.630435
2479,Product_2479,APPLIANCES,43,104,5337351.00,49992.534884
2133,Product_2133,ELECTRONICS,41,97,5336689.00,55530.780488
3537,Product_3537,CLOTHING,41,94,5336297.00,59848.926829
1790,Product_1790,FURNITURE,46,108,5336020.00,51172.413043
2256,Product_2256,CLOTHING,38,92,5336000.00,56296.605263
1197,Product_1197,CLOTHING,39,100,5335842.00,52451.230769
1403,Product_1403,APPLIANCES,40,106,5335523.00,50073.775000
355,Product_355,FURNITURE,46,103,5335197.00,49843.891304
727,Product_727,FURNITURE,38,97,5334467.00,53291.421053
1109,Product_1109,ELECTRONICS,42,106,5334254.00,52804.547619
3502,Product_3502,CLOTHING,44,108,5333179.00,46946.090909
1793,Product_1793,ELECTRONICS,40,92,5332950.00,57761.675000
4837,Product_4837,FURNITURE,43,116,5332367.00,47373.720930
4412,Product_4412,FURNITURE,51,119,5331823.00,44983.352941
462,Product_462,APPLIANCES,47,111,5331652.00,49598.021277
3594,Product_3594,CLOTHING,36,100,5331108.00,54337.250000
4108,Product_4108,APPLIANCES,37,92,5331009.00,54563.864865
3083,Product_3083,ELECTRONICS,47,114,5330829.00,44588.617021
4641,Product_4641,CLOTHING,38,99,5330483.00,54198.789474
46,Product_46,CLOTHING,42,106,5330208.00,48635.904762
4684,Product_4684,APPLIANCES,48,105,5330139.00,48830.625000
165,Product_165,FURNITURE,36,95,5329774.00,56376.722222
2973,Product_2973,ELECTRONICS,42,103,5328928.00,49878.785714
2583,Product_2583,CLOTHING,38,98,5328441.00,52529.105263
3436,Product_3436,FURNITURE,40,98,5328226.00,49673.750000
1524,Product_1524,ELECTRONICS,40,105,5328201.00,49701.475000
3871,Product_3871,ELECTRONICS,28,93,5327492.00,57382.500000
1899,Product_1899,ELECTRONICS,48,115,5326582.00,46707.833333
4956,Product_4956,APPLIANCES,41,101,5326550.00,51113.073171
1048,Product_1048,ELECTRONICS,35,93,5326417.00,56827.542857
2335,Product_2335,APPLIANCES,42,107,5325972.00,50637.309524
3702,Product_3702,CLOTHING,35,89,5325686.00,59461.228571
2280,Product_2280,ELECTRONICS,41,109,5325328.00,49756.024390
506,Product_506,APPLIANCES,48,114,5322917.00,49098.104167
1680,Product_1680,FURNITURE,40,113,5322699.00,48792.600000
1973,Product_1973,ELECTRONICS,43,118,5322245.00,46379.976744
2857,Product_2857,FURNITURE,39,105,5321679.00,49658.641026
3487,Product_3487,FURNITURE,44,112,5320899.00,50050.704545
4051,Product_4051,FURNITURE,36,86,5320100.00,59309.666667
1137,Product_1137,APPLIANCES,44,106,5319985.00,50593.477273
3497,Product_3497,ELECTRONICS,40,105,5319956.00,48412.175000
1679,Product_1679,ELECTRONICS,47,117,5319722.00,47496.553191
550,Product_550,FURNITURE,40,105,5317886.00,48082.175000
3453,Product_3453,CLOTHING,47,112,5315798.00,46831.404255
238,Product_238,CLOTHING,48,115,5315538.00,44052.041667
4688,Product_4688,APPLIANCES,42,104,5315522.00,50901.452381
4965,Product_4965,CLOTHING,35,95,5315450.00,54677.571429
3317,Product_3317,APPLIANCES,34,97,5314269.00,54837.323529
3084,Product_3084,CLOTHING,48,120,5314238.00,43841.270833
800,Product_800,FURNITURE,37,98,5313388.00,54491.351351
2069,Product_2069,CLOTHING,45,111,5312392.00,48799.711111
3631,Product_3631,APPLIANCES,39,104,5312115.00,47802.076923
673,Product_673,APPLIANCES,51,122,5311805.00,45758.725490
2513,Product_2513,ELECTRONICS,39,104,5311219.00,52205.205128
2267,Product_2267,CLOTHING,42,110,5310338.00,49724.738095
969,Product_969,FURNITURE,43,109,5309356.00,50656.604651
3144,Product_3144,ELECTRONICS,41,100,5307912.00,54116.195122
4264,Product_4264,APPLIANCES,40,92,5307738.00,57046.150000
443,Product_443,FURNITURE,32,92,5307648.00,59774.406250
288,Product_288,ELECTRONICS,39,99,5307625.00,54063.666667
2047,Product_2047,FURNITURE,39,91,5307404.00,59882.128205
1465,Product_1465,CLOTHING,34,101,5307024.00,54678.823529
567,Product_567,CLOTHING,39,95,5305646.00,54055.000000
4061,Product_4061,ELECTRONICS,41,109,5305151.00,50485.804878
4383,Product_4383,APPLIANCES,47,110,5303260.00,47811.638298
1715,Product_1715,ELECTRONICS,34,94,5302980.00,57562.558824
2308,Product_2308,CLOTHING,32,83,5300651.00,62914.593750
4276,Product_4276,APPLIANCES,38,93,5300373.00,55311.342105
955,Product_955,APPLIANCES,45,118,5299833.00,47561.644444
3572,Product_3572,FURNITURE,31,84,5298806.00,65581.354839
1349,Product_1349,APPLIANCES,47,126,5297887.00,44552.574468
3698,Product_3698,ELECTRONICS,38,94,5297471.00,59251.315789
3295,Product_3295,FURNITURE,40,94,5297068.00,57579.900000
539,Product_539,ELECTRONICS,44,111,5296926.00,47106.477273
2598,Product_2598,APPLIANCES,41,111,5295954.00,48290.048780
3206,Product_3206,FURNITURE,44,102,5295738.00,47578.363636
4736,Product_4736,FURNITURE,44,106,5294663.00,48678.454545
472,Product_472,CLOTHING,45,104,5294542.00,51497.377778
1490,Product_1490,FURNITURE,40,107,5294359.00,47458.675000
2890,Product_2890,ELECTRONICS,49,114,5294246.00,46635.428571
3926,Product_3926,CLOTHING,37,101,5293579.00,51316.189189
411,Product_411,FURNITURE,34,96,5293059.00,53564.882353
2539,Product_2539,CLOTHING,48,105,5293041.00,49583.000000
2515,Product_2515,ELECTRONICS,44,101,5291376.00,51323.272727
3795,Product_3795,APPLIANCES,40,112,5291083.00,47445.800000
871,Product_871,APPLIANCES,45,108,5291008.00,49153.377778
4867,Product_4867,APPLIANCES,45,118,5290827.00,45409.333333
1850,Product_1850,APPLIANCES,43,103,5289960.00,52099.720930
393,Product_393,FURNITURE,45,109,5289930.00,47220.955556
1611,Product_1611,FURNITURE,39,96,5289727.00,51791.794872
194,Product_194,APPLIANCES,41,110,5289681.00,48666.512195
104,Product_104,CLOTHING,41,99,5289479.00,56430.634146
3455,Product_3455,ELECTRONICS,37,86,5289316.00,57252.351351
3282,Product_3282,APPLIANCES,42,107,5289302.00,53425.714286
1538,Product_1538,ELECTRONICS,44,113,5287978.00,47498.863636
873,Product_873,FURNITURE,40,103,5287786.00,51300.675000
343,Product_343,ELECTRONICS,38,106,5287455.00,49759.289474
2237,Product_2237,FURNITURE,39,97,5287115.00,54863.794872
2737,Product_2737,ELECTRONICS,39,94,5286811.00,55638.256410
4015,Product_4015,ELECTRONICS,47,112,5286415.00,43672.574468
3223,Product_3223,ELECTRONICS,37,99,5286261.00,51123.756757
2567,Product_2567,APPLIANCES,42,99,5285844.00,54373.785714
3861,Product_3861,FURNITURE,38,97,5285328.00,51988.210526
1389,Product_1389,FURNITURE,39,101,5285164.00,55328.589744
3985,Product_3985,CLOTHING,39,100,5285162.00,52310.410256
3250,Product_3250,FURNITURE,46,102,5284298.00,51725.804348
903,Product_903,ELECTRONICS,46,110,5283867.00,49676.760870
4066,Product_4066,CLOTHING,41,96,5283773.00,50285.829268
2350,Product_2350,CLOTHING,40,97,5283484.00,52802.950000
940,Product_940,CLOTHING,40,103,5283159.00,53354.725000
4600,Product_4600,APPLIANCES,38,89,5281578.00,58434.842105
4110,Product_4110,ELECTRONICS,44,118,5281543.00,44500.204545
4541,Product_4541,ELECTRONICS,37,102,5281513.00,54183.945946
1452,Product_1452,FURNITURE,44,109,5281305.00,47355.795455
1215,Product_1215,FURNITURE,40,99,5280373.00,54528.850000
145,Product_145,APPLIANCES,39,102,5280365.00,51380.538462
2696,Product_2696,ELECTRONICS,41,109,5279995.00,47777.439024
504,Product_504,ELECTRONICS,42,109,5279787.00,47341.690476
4842,Product_4842,FURNITURE,39,94,5279371.00,53182.307692
1020,Product_1020,FURNITURE,48,117,5279170.00,43289.937500
334,Product_334,CLOTHING,37,97,5278426.00,53059.621622
4405,Product_4405,FURNITURE,42,105,5277097.00,49395.904762
1675,Product_1675,CLOTHING,41,106,5276992.00,47627.707317
389,Product_389,APPLIANCES,44,104,5276380.00,52490.000000
3670,Product_3670,FURNITURE,37,102,5275596.00,51062.513514
1726,Product_1726,ELECTRONICS,36,93,5273319.00,52493.416667
1481,Product_1481,FURNITURE,47,116,5272038.00,46482.297872
4964,Product_4964,FURNITURE,42,111,5271994.00,47572.761905
2759,Product_2759,APPLIANCES,44,103,5271666.00,52232.409091
4422,Product_4422,APPLIANCES,44,113,5270745.00,48454.681818
2900,Product_2900,APPLIANCES,39,99,5270503.00,53213.743590
1566,Product_1566,CLOTHING,45,115,5270462.00,47003.666667
2261,Product_2261,CLOTHING,37,98,5269091.00,54459.594595
2795,Product_2795,ELECTRONICS,50,127,5268905.00,41897.620000
764,Product_764,FURNITURE,39,105,5268739.00,49412.461538
527,Product_527,ELECTRONICS,44,122,5268481.00,46072.568182
3841,Product_3841,ELECTRONICS,36,98,5267008.00,53769.444444
4864,Product_4864,APPLIANCES,42,110,5266576.00,45807.595238
3214,Product_3214,APPLIANCES,39,96,5266510.00,55500.025641
3612,Product_3612,ELECTRONICS,39,97,5266393.00,51624.230769
1699,Product_1699,APPLIANCES,44,99,5266208.00,51498.340909
4313,Product_4313,APPLIANCES,43,108,5265747.00,49615.534884
1807,Product_1807,ELECTRONICS,43,114,5265564.00,45072.511628
4230,Product_4230,APPLIANCES,40,101,5265157.00,51387.150000
3499,Product_3499,FURNITURE,50,119,5264528.00,42392.060000
680,Product_680,ELECTRONICS,42,109,5264294.00,47722.738095
479,Product_479,ELECTRONICS,42,94,5264169.00,55883.452381
2540,Product_2540,CLOTHING,50,119,5263440.00,42867.320000
1739,Product_1739,CLOTHING,45,104,5263088.00,50620.533333
3371,Product_3371,ELECTRONICS,43,109,5262775.00,49598.116279
1192,Product_1192,CLOTHING,38,97,5262198.00,53249.947368
2751,Product_2751,CLOTHING,37,100,5261741.00,51940.459459
2269,Product_2269,FURNITURE,42,109,5260843.00,49601.357143
1713,Product_1713,FURNITURE,46,115,5260500.00,47940.826087
1655,Product_1655,FURNITURE,37,101,5260296.00,52420.540541
181,Product_181,APPLIANCES,42,107,5260213.00,51670.428571
4423,Product_4423,APPLIANCES,38,103,5260187.00,51478.526316
3132,Product_3132,FURNITURE,39,96,5259981.00,56712.794872
1025,Product_1025,CLOTHING,42,100,5259363.00,51993.261905
4813,Product_4813,CLOTHING,40,100,5258359.00,48819.025000
1388,Product_1388,ELECTRONICS,44,111,5256888.00,48271.568182
2070,Product_2070,FURNITURE,43,107,5256785.00,51737.372093
1367,Product_1367,APPLIANCES,44,103,5256250.00,50826.340909
1967,Product_1967,CLOTHING,43,113,5256054.00,50365.511628
621,Product_621,CLOTHING,40,102,5254808.00,52753.925000
761,Product_761,APPLIANCES,42,97,5254256.00,58088.071429
323,Product_323,CLOTHING,52,121,5253764.00,45627.057692
1236,Product_1236,FURNITURE,38,103,5252712.00,51389.052632
1395,Product_1395,ELECTRONICS,40,101,5252377.00,51751.000000
2128,Product_2128,ELECTRONICS,38,91,5252240.00,55942.473684
4512,Product_4512,FURNITURE,43,103,5252078.00,48301.930233
3711,Product_3711,CLOTHING,43,109,5250304.00,43466.674419
